Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,BioSampleModel,tissue,dev_stage,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Cultivar,BIOMATERIAL_PROVIDER,isolate,lat_lon,Collection_Date,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,sample_name,Submitter_Id,external_id,INSDC_last_update,ENA_first_public,common_name,INSDC_first_public,INSDC_center_alias,ENA_last_update,Ecotype,collected_by,AGE,replicate,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,SEQUENCING_CENTER (run),strain,HOST,isolation_source,sample_type,scientific_name,Depth,elev,management,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),altitude,environment_(biome),environment_(feature),environment_(material),investigation_type,miscellaneous_environmental_package,project_name,Sequencing_method,biotic_relationship,ENA-LAST-UPDATE,estimated_size,num_replicons,variety,ENA-FIRST-PUBLIC,subspecies,genotype,ref_biomaterial,env_biome,Specimen_voucher,env_feature,env_material,ploidy,propagation,sub_species,collectorNo,culture-collection,host_tissue_sampled,library_preparation_date (exp),plant_developmental_stage,plant_growth_medium,plant_structure,chem_administration,culture_collection,ENA-STATUS-ID (exp),ENA-STATUS-ID (run),identified_by,lab_host,passage_history,serotype,Serovar,sex,type-material,collection_method,growth_med,host_description,Host_disease,Other_strain_designation,pathotype,plant_body_site,provider,samp_collect_device,samp_mat_process,source_material_id,specific_host,specimen_category,subgroup,subtype,Temp,trophic_level,uFORGE_Sample_ID,alias,bio_material,geographic_location_(altitude),geographical_origin,height_or_length,isolation_and_growth_condition,lat_lEn,mating_type,organism_common_name,population,samp_size,treatment
SRR17316364,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492918,Illumina HiSeq 2500,WLG3,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11054559300,3793598297,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T23:08:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316365,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492917,Illumina HiSeq 2500,GMG5,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10816389600,3673255172,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2021-12-22T22:55:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316366,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492916,Illumina HiSeq 2500,GUG4,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,9831701700,3569003374,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T22:49:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316367,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492915,Illumina HiSeq 2500,YAF2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,9940536000,3428795896,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2021-12-22T23:21:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316368,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492914,Illumina HiSeq 2500,GMG2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,7978970400,2765662812,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2021-12-22T23:00:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316369,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492913,Illumina HiSeq 2500,TGG1,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10253996100,3566156105,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T22:48:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316370,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492912,Illumina HiSeq 2500,DAF3,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10342943100,3621544729,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2021-12-22T23:14:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316371,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492911,Illumina HiSeq 2500,DAF1,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10791542700,3776435420,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2021-12-22T22:51:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316372,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492910,Illumina HiSeq 2500,WLG1,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11242649100,4007300788,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T23:16:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316373,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492909,Illumina HiSeq 2500,MKG2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,12690384000,4334582455,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-23T00:59:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316374,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492908,Illumina HiSeq 2500,ISG5,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10366660500,3574701538,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2021-12-22T22:52:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316375,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492907,Illumina HiSeq 2500,ZPG5,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11016192300,3866948117,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T23:28:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316376,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492906,Illumina HiSeq 2500,WLG2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,12137706300,4302460920,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2021-12-22T22:56:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316377,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492905,Illumina HiSeq 2500,GISF2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,13119884400,4578085851,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2021-12-22T22:56:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316378,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492904,Illumina HiSeq 2500,MESF2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,12762214500,4443062028,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2021-12-22T23:47:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316379,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492903,Illumina HiSeq 2500,GUG5,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,13036218900,4632967010,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2021-12-22T23:05:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316380,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492902,Illumina HiSeq 2500,YCG1,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10555055700,3600545983,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T23:00:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316381,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492901,Illumina HiSeq 2500,KOG1,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10670424300,3677304071,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2021-12-22T22:56:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316382,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492900,Illumina HiSeq 2500,ANF1,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,14211930300,4858444854,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2021-12-22T23:04:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316383,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492899,Illumina HiSeq 2500,TGG5,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,9977931000,3454137911,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2021-12-22T22:50:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316384,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492898,Illumina HiSeq 2500,DZSF2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10472226300,3644359008,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2021-12-22T22:53:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316385,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492897,Illumina HiSeq 2500,GSSF3,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,12966547800,4531444913,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2021-12-22T22:51:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316386,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492896,Illumina HiSeq 2500,MESF4,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11874716100,4166509777,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2021-12-22T22:51:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316387,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492895,Illumina HiSeq 2500,GNG5,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,9723704100,3404862410,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2021-12-22T23:12:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316388,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492894,Illumina HiSeq 2500,YASF5,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11182962300,4145651430,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2021-12-22T22:51:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316389,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492893,Illumina HiSeq 2500,YCG2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,13317105900,4553043614,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2021-12-22T22:57:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316390,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492892,Illumina HiSeq 2500,MHF2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10188204900,3596467092,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2021-12-22T22:52:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316391,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492891,Illumina HiSeq 2500,LAG5,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11902080000,4169982505,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2021-12-22T22:56:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316392,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492890,Illumina HiSeq 2500,DAF2,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11623628400,4001929668,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2021-12-22T22:53:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316393,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492889,Illumina HiSeq 2500,ANF3,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10411452900,3586997901,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T22:56:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316394,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492888,Illumina HiSeq 2500,GMG3,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,10446693300,3609766070,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T22:57:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316395,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492887,Illumina HiSeq 2500,CHF3,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11989804800,4190669687,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T22:54:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316396,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492886,Illumina HiSeq 2500,ISG4,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-22T00:00:00Z,Yeshitila_Coffea,SRP352183,300,11388239100,3925396086,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T22:55:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17316397,WGS,PRJNA790687,SAMN24220580,WUHAN BOTANICAL GARDEN,public,SRX13492885,Illumina HiSeq 2500,YAF3,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2021-12-23T00:00:00Z,Yeshitila_Coffea,SRP352183,300,8906495400,3043611270,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2021-12-22T23:12:00Z,1,Plant,"Jimma zone\, Goma district\, Southwest Ethiopia",missing,uncalculated,uncalculated,missing,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
